# Median QSO composite spectrum using 2204 QSO spectra from 66
# SDSS spectroscopic plates.
#
#    wl        fl        er        lq        uq  nspec
#
1219.50   18.4580    0.5968   12.3660   28.6020 185
1220.50   17.2700    0.5106   11.9330   25.8990 187
1221.50   16.8000    0.4745   10.9720   23.9850 188
1222.50   15.8660    0.4402   10.1930   22.2960 189
1223.50   15.5130    0.3714    9.9210   20.1330 189
1224.50   14.7590    0.3361    9.9140   19.2050 191
1225.50   14.3910    0.2976   10.4580   18.7270 193
1226.50   14.1680    0.2799    9.9670   17.8050 196
1227.50   13.9800    0.2853    9.5800   17.5880 197
1228.50   13.9050    0.2644    9.8900   17.3320 198
1229.50   13.3220    0.2740    8.8540   16.5650 198
1230.50   13.2220    0.2616    9.5260   16.9630 202
1231.50   13.1000    0.2573    9.3270   16.6780 204
1232.50   12.8910    0.2596    8.8700   16.3050 205
1233.50   13.0200    0.2736    8.9590   16.8310 207
1234.50   13.0360    0.2322    9.8390   16.5380 208
1235.50   13.0830    0.2331    9.5310   16.2710 209
1236.50   13.1740    0.2356    9.9780   16.8050 210
1237.50   12.8920    0.2475    9.6250   16.8490 213
1238.50   13.1590    0.2461    9.4690   16.6850 215
1239.50   13.2090    0.2312    9.5770   16.4510 221
1240.50   12.7930    0.2194    9.4000   15.9240 221
1241.50   12.5250    0.2194    9.1040   15.6430 222
1242.50   12.3060    0.1937    9.1190   14.9050 223
1243.50   11.6770    0.1873    8.6470   14.2920 227
1244.50   11.2310    0.1794    8.3620   13.7690 227
1245.50   10.6200    0.1700    8.1180   13.2400 227
1246.50   10.2190    0.1633    7.9020   12.8240 227
1247.50   10.0150    0.1565    7.7040   12.4190 227
1248.50    9.7260    0.1382    7.4270   11.6100 229
1249.50    9.3880    0.1330    7.4420   11.4940 232
1250.50    9.3520    0.1183    7.5310   11.1730 237
1251.50    9.2590    0.1252    7.1040   10.9840 240
1252.50    8.8980    0.1201    7.0730   10.8010 241
1253.50    8.7280    0.1179    6.8610   10.5380 243
1254.50    8.8450    0.1088    6.8600   10.2740 246
1255.50    8.4260    0.1023    6.6980    9.9250 249
1256.50    8.5160    0.1115    6.5790   10.1040 250
1257.50    8.3530    0.1114    6.3470    9.8760 251
1258.50    8.2490    0.1195    6.2670   10.0530 251
1259.50    8.2290    0.0980    6.5050    9.6210 253
1260.50    8.2170    0.1096    6.1640    9.6710 256
1261.50    7.9580    0.1071    6.1290    9.5640 257
1262.50    8.0440    0.1109    6.1170    9.6810 258
1263.50    8.0320    0.0955    6.4610    9.5360 259
1264.50    7.9200    0.1050    6.1450    9.5380 261
1265.50    7.6940    0.1105    5.7060    9.2890 263
1266.50    7.6770    0.0987    5.7200    8.9200 263
1267.50    7.6110    0.1082    5.6960    9.2110 264
1268.50    7.5570    0.0992    5.6790    8.9390 270
1269.50    7.2630    0.0961    5.6350    8.8100 273
1270.50    7.2460    0.0923    5.4860    8.5360 273
1271.50    7.0080    0.0924    5.3140    8.3690 273
1272.50    6.9290    0.0907    5.3380    8.3450 275
1273.50    6.8530    0.0893    5.1680    8.1410 277
1274.50    6.6500    0.0996    5.0330    8.3500 277
